0
0	6.157991444930758	2.518335186199458	0.0	0.03	3.722900508022162	0.1
1	2.975063594030428	4.591429195406933	0.0	0.03	1.822401288309344	0.1
2	3.5217284224648746	2.3011822683133127	0.0	0.03	2.4757420588895966	0.1
3	1.5539836941542315	5.953923714937776	0.0	0.03	2.000253808788929	0.1
4	6.002804680358626	5.900911829486208	0.0	0.03	5.940414632771268	0.1
5	2.860222168302183	0.4793813509715127	0.0	0.03	1.9352126818700168	0.1
6	1.877838730821022	2.2542416888097843	0.0	0.03	2.0517380638009515	0.1
7	6.906029945540919	2.3433165791546298	0.0	0.03	2.3542917168818516	0.1
8	4.7758980734679835	5.3345352529233585	0.0	0.03	3.92248656373852	0.1
9	1.1397450084375569	0.3101970791089449	0.0	0.03	4.8881003495239925	0.1
10	6.5681171332564805	5.795978639449686	0.0	0.03	2.337477979389365	0.1
11	5.490447496726748	5.549758801641588	0.0	0.03	2.4233101201552256	0.1
12	2.159421566925398	0.7310079031473802	0.0	0.03	2.2842751288384675	0.1
13	4.223273732191304	2.8631857566401946	0.0	0.03	3.530868769675674	0.1
14	5.57148817977108	5.571472686247376	0.0	0.03	5.294384240784859	0.1
15	2.85340802910356	4.282749157374003	0.0	0.03	4.140074142265521	0.1
16	3.291031828063768	3.0849223465228444	0.0	0.03	5.358034208552016	0.1
17	2.561102989525926	0.9137685432013926	0.0	0.03	1.1479507038030181	0.1
18	1.4112197550977759	0.057047939858170804	0.0	0.03	3.6280511854848974	0.1
19	0.2131669881981043	4.011787526774069	0.0	0.03	1.7901453570077435	0.1
20	3.61647680940779	0.6097141896881525	0.0	0.03	4.119484971843721	0.1
21	2.228193695919303	5.630625508707081	0.0	0.03	0.6862667276380321	0.1
22	6.552154203274745	5.181159332860616	0.0	0.03	5.650289473081616	0.1
23	3.1233925646502025	0.7384910745768526	0.0	0.03	4.7685019659646075	0.1
24	0.5804969812399319	6.990843970918522	0.0	0.03	2.01798493318295	0.1
25	1.6502168346503678	6.479618142150772	0.0	0.03	0.04210113037012262	0.1
26	0.3530542976089407	6.326077861438903	0.0	0.03	3.079607078455541	0.1
27	2.9640712955014554	4.257907358459562	0.0	0.03	0.3738879703290826	0.1
28	0.027139354734807664	3.220946581754477	0.0	0.03	3.9036545862785745	0.1
29	4.28021782500747	0.5368294324178043	0.0	0.03	4.007756431750461	0.1
30	5.320157214815912	6.050218109972015	0.0	0.03	3.000851319952463	0.1
31	1.9435817039373737	0.6863693353129346	0.0	0.03	4.407149015089572	0.1
32	0.9305755377849205	6.231796713693311	0.0	0.03	4.19454276000899	0.1
33	5.784499093934477	2.863067597263239	0.0	0.03	2.6901648407410788	0.1
34	1.1580313671277591	2.620950985880739	0.0	0.03	4.21634963193298	0.1
35	0.04553190695239817	4.783232460936785	0.0	0.03	3.5133626105072104	0.1
36	6.827520098507869	2.2879311320165483	0.0	0.03	2.407258726509672	0.1
37	1.046310691597078	0.34217518174320316	0.0	0.03	1.1855319540201563	0.1
38	5.863829407616201	2.1977469129395306	0.0	0.03	5.89121317118702	0.1
39	4.103953808624169	4.343841510895844	0.0	0.03	1.2035068068961647	0.1
40	2.0723409479445434	2.8567721513798103	0.0	0.03	2.7339465080783567	0.1
41	2.045946431922129	2.1354877768601703	0.0	0.03	0.8052875323151297	0.1
42	3.8610296026653605	1.255490793628364	0.0	0.03	1.0431301600103313	0.1
43	1.9404484003067677	6.691068935093927	0.0	0.03	6.212527026968872	0.1
44	0.7859570260111957	6.420097339717292	0.0	0.03	1.699395222491104	0.1
45	3.425837015368505	5.654787678341015	0.0	0.03	0.4999453566008555	0.1
46	4.9187622768554125	3.5878161270481956	0.0	0.03	0.8218686845383129	0.1
47	0.24687504619961553	0.04276762778272358	0.0	0.03	4.464977595762023	0.1
48	5.119615784525873	1.4416970609218624	0.0	0.03	2.127580782536498	0.1
49	2.299233599119356	6.706093763526682	0.0	0.03	5.133126076804551	0.1
50	1.3528130548051307	4.980298706356066	0.0	0.03	5.276464931710758	0.1
51	2.647179223447687	1.2824844629668224	0.0	0.03	5.577444034217184	0.1
52	5.204645281985531	0.4560654565477069	0.0	0.03	5.872860363862483	0.1
53	5.6110785395147	2.2066324369057186	0.0	0.03	2.7940781111859456	0.1
54	5.754396528144684	6.393354622386213	0.0	0.03	3.923086633784772	0.1
55	2.1219520646163077	6.41077596445342	0.0	0.03	0.7322344805568956	0.1
56	0.9092738533008691	5.992967572231862	0.0	0.03	2.204376837129273	0.1
57	2.1096520258944365	5.627334833825332	0.0	0.03	0.6512984232680139	0.1
58	3.2427950449483736	6.2446877434330545	0.0	0.03	1.983518273677847	0.1
59	0.7293158066177351	4.704470739424193	0.0	0.03	3.12169227345507	0.1
60	6.273610969621744	6.802726925229961	0.0	0.03	1.1605762640329622	0.1
61	3.737594303452346	6.063201012741144	0.0	0.03	4.137048479435495	0.1
62	3.987956614877124	1.131128425080743	0.0	0.03	2.123278951468238	0.1
63	1.3057281288543399	2.3612231218675643	0.0	0.03	2.0666660791661093	0.1
64	6.243884598393105	6.597076688149118	0.0	0.03	4.534493926813008	0.1
65	4.000891630576467	6.583877629390913	0.0	0.03	3.795813569961926	0.1
66	5.4991436545787495	5.079708254976731	0.0	0.03	2.8087250360216145	0.1
67	1.5803005798909533	3.156700307815976	0.0	0.03	4.524219178800873	0.1
68	5.077027166306419	5.270419358967974	0.0	0.03	1.7635364890179632	0.1
69	3.6244243644248053	6.266791440029381	0.0	0.03	1.0264423964718556	0.1
70	4.925729122144954	1.1678144118262646	0.0	0.03	0.9002707305065825	0.1
71	1.8862226672614464	0.39174779380484037	0.0	0.03	5.850522073705619	0.1
72	6.536703088353644	1.3163362670345977	0.0	0.03	1.8445451278758498	0.1
73	3.552666936987761	2.0651825715603804	0.0	0.03	2.711111708097515	0.1
74	0.3662316087109051	0.10226766119429676	0.0	0.03	3.1137745491593374	0.1
75	4.4028884264981	1.156876704349366	0.0	0.03	0.8616913080224258	0.1
76	5.751875754749881	1.9041945492976358	0.0	0.03	4.237006823140949	0.1
77	0.10413722876714204	4.413381939711851	0.0	0.03	2.9649715444514597	0.1
78	5.9316842149122015	4.097166680772645	0.0	0.03	1.434555568316335	0.1
79	4.612315009980337	0.6914169332368704	0.0	0.03	4.845255234397767	0.1
80	4.359001879987488	0.8306912253773201	0.0	0.03	4.5632137402361845	0.1
81	4.838185884634091	6.221675032005785	0.0	0.03	2.914113148751344	0.1
82	2.05943029275296	5.140344041550491	0.0	0.03	2.7858498792136523	0.1
83	5.403452250007996	1.3646785891954116	0.0	0.03	4.872788597445743	0.1
84	6.298951992406886	5.311180701880116	0.0	0.03	2.7285925731787586	0.1
85	1.4427214622198268	0.663098262061007	0.0	0.03	2.268598566199863	0.1
86	3.3234412456782767	1.4882766940082384	0.0	0.03	1.7313844768848412	0.1
87	2.0079714328441236	4.556467809052983	0.0	0.03	5.611976567669121	0.1
88	2.3897479413285443	5.325629037502151	0.0	0.03	3.1072624735284924	0.1
89	5.701463678485648	4.904509225361705	0.0	0.03	0.2096126456596015	0.1
90	0.7372472247800229	3.9792938345317985	0.0	0.03	0.7124035294850246	0.1
91	6.701132185978384	3.4642978121721124	0.0	0.03	3.7543861303112327	0.1
92	2.5462123928846303	4.984037909311069	0.0	0.03	5.304282152920331	0.1
93	4.349320384055749	6.684275654869885	0.0	0.03	3.330605694894901	0.1
94	6.295578365170265	5.504928286873386	0.0	0.03	4.751997215946943	0.1
95	1.9513167062833112	6.6146421458932085	0.0	0.03	2.4023644718460417	0.1
96	1.2676231212952187	6.1261827069867785	0.0	0.03	4.849781633725334	0.1
97	5.37447964434024	4.388926962163819	0.0	0.03	5.858044948913114	0.1
98	2.2508067224484156	0.7292525527717584	0.0	0.03	0.15524826709086184	0.1
99	6.451828614538483	4.605570526384912	0.0	0.03	5.719626376362273	0.1
1
0	6.132919088954543	2.5018616630243162	0.0	0.03	-3.052473016276386	0.1
1	2.9675948328177104	4.620484618411037	0.0	0.03	-0.18491280699376178	0.1
2	3.498136673466111	2.3197141160134027	0.0	0.03	2.307866784829978	0.1
3	1.541492365829647	5.981199468212203	0.0	0.03	1.046260603582455	0.1
4	6.031059492277684	5.890828893236354	0.0	0.03	-3.0939183554400995	0.1
5	2.849530047188595	0.5074113089824046	0.0	0.03	-0.13838889835529855	0.1
6	1.863960302223254	2.280838478459226	0.0	0.03	2.622759480267231	0.1
7	6.884857144399974	2.3645701080815162	0.0	0.03	2.7248417586978113	0.1
8	4.754589535904511	5.313417813994689	0.0	0.03	2.4429791286971114	0.1
9	1.1449892663641041	0.2806590060709174	0.0	0.03	-2.3898780292214727	0.1
10	6.547304659258292	5.817585141389489	0.0	0.03	-2.296240894721795	0.1
11	5.467859383999302	5.569501576608959	0.0	0.03	-2.982309872538743	0.1
12	2.1397875265569586	0.753690593878651	0.0	0.03	-0.5192391121716138	0.1
13	4.195518211297859	2.851800192976785	0.0	0.03	2.6402289877426495	0.1
14	5.5879789339398975	5.546411660192092	0.0	0.03	-2.8700055615781355	0.1
15	2.837160645133717	4.2575296705803245	0.0	0.03	-1.1985355754858902	0.1
16	3.3090832455141017	3.0609609958089594	0.0	0.03	2.714397009652009	0.1
17	2.5734137026909787	0.9411262905751768	0.0	0.03	-0.42579500254501135	0.1
18	1.3846999342398811	0.04302299416611297	0.0	0.03	-1.8264640011318232	0.1
19	0.2066391592841386	4.041068705877206	0.0	0.03	2.8986923315735424	0.1
20	3.599713657436337	0.5848345446749703	0.0	0.03	-0.8358330072403639	0.1
21	2.2514022059673287	5.649635113157219	0.0	0.03	0.2310986315340069	0.1
22	6.57634374499133	5.163414866919325	0.0	0.03	-2.462716905159609	0.1
23	3.125075070951095	0.7085382921927825	0.0	0.03	-0.26546058357041036	0.1
24	0.5675240120225434	0.017893962964448562	0.0	0.03	2.6063086463881255	0.1
